run_id,timestamp,ensemble,criterion,tau,d,K,m,rho_K_over_d2,trials,successes_unreach,p_unreach,log10_p_unreach,mean_best_overlap,sem_best_overlap
density_47920ccc,2025-10-22T12:39:13.391644,GEO2,spectral,0.99,16,8,,0.03125,12,11,0.9166666666666666,-0.0377885608893998,0.9803225819653414,0.0026688678816605273
density_47920ccc,2025-10-22T12:39:13.391644,GEO2,old,,16,8,,0.03125,12,0,1e-12,-12.0,,
density_47920ccc,2025-10-22T12:39:13.391644,GEO2,krylov,,16,8,,0.03125,12,12,1.0,0.0,,
